RegionID,SizeRank,RegionName,RegionType,StateName,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025
395235,89,"Winston, NC",msa,NC,138401.7282,138760.165,138909.7791,138970.9507,139100.7526,139162.6235,139353.6685,139771.7321,140443.7724,141095.291,141722.0037,142161.1726,142516.5728,142894.685,143510.4873,144147.0428,144781.2731,145334.4337,145974.9117,146606.4126,147297.6634,148130.1722,149001.4716,149720.8712,150255.2044,150841.6944,151500.6271,152213.588,152869.8097,153667.8599,154525.5436,155528.2343,156326.4482,157169.0812,158044.3481,159213.3942,160433.706,161699.5964,162711.1751,163453.8807,163977.1431,164445.4605,165076.7728,165780.1793,166795.5055,168088.4197,169353.5398,170384.0926,171271.841,172305.6508,173467.3053,174240.4634,174953.538,176001.3189,177859.6977,180454.6472,183361.0143,186410.0159,189342.4972,191976.1518,194620.2934,197271.3088,200299.72,203831.3294,207933.6331,211167.1746,212757.3989,212702.0882,212649.8787,213259.6744,214251.1944,216813.1032,220511.3064,225435.4514,230353.2485,234912.6596,239093.2221,242033.4191,243542.9267,243836.4113,243952.0363,244015.1158,243988.0401,242852.8714,241879.6931,241573.2704,242649.0595,244349.837,246061.4078,247697.9036,249597.1284,251541.939,253110.1344,254283.7161,254703.4769,254693.0246,254640.707,255663.1773,257707.0995,260135.0306,262027.1787,263208.4941,263513.4884,263197.7426,262793.9842,262532.2436,263227.7658,263902.8855
394528,90,"Deltona, FL",msa,FL,159181.5513,160393.9171,161776.0308,163317.0333,164785.9064,165935.2707,167185.4709,168711.4716,170422.0248,172058.8473,173514.8459,174732.279,175747.8683,176617.6842,177827.2268,179145.2146,180860.29,182443.8922,184092.2481,185638.9789,187371.4685,189233.4582,191103.8196,192918.8222,194571.7838,196071.1174,197226.4774,198219.1837,199075.064,200221.6502,201398.3327,202576.476,203570.2328,204443.3771,205451.6407,206586.3419,207858.0479,208958.3688,209851.8882,210513.9065,211196.8186,211882.9284,212721.0888,213498.97,214510.0912,215760.1036,217236.7123,218885.6978,220476.4327,221891.0341,222754.3153,222881.908,222961.2626,223523.6772,225133.2063,227683.2377,230641.1857,234130.077,237472.2459,240858.9832,244258.867,247990.5476,252247.1538,257352.8009,263560.6678,269881.0249,275363.9155,279537.8857,283224.1264,286989.5386,290940.4789,296341.0857,303106.2232,311242.8427,319760.9399,327962.985,335252.614,340352.6565,342898.8566,343291.0076,342726.9303,341799.3547,340351.8018,338126.2742,336092.3915,334789.6718,334315.1971,334325.132,335052.3081,336124.2829,337187.5912,337782.5312,338297.6015,338753.6792,339153.6154,339197.3081,339282.0641,339448.1816,339790.9595,339885.1101,339380.1263,338720.287,338075.7348,337548.5595,336773.6306,335643.7298,334578.7027,333573.5302
395143,91,"Syracuse, NY",msa,NY,120812.002,120980.423,121102.2242,121243.1369,121489.047,121605.1581,121793.2893,122091.1797,122642.9233,123211.8722,123777.5003,124062.2135,124000.8309,123798.0978,123694.2836,123834.5978,124067.2393,124420.9888,124863.7098,125406.5614,126117.9211,126934.1904,127651.237,128146.7564,128232.4507,128377.1898,128551.9663,128998.4773,129676.4999,130673.646,131819.3801,132783.9416,133205.1317,133414.4003,133344.782,133568.3237,133897.2934,134455.9877,134892.6764,135231.6896,135745.4253,136338.7851,137069.966,137816.0465,138597.9451,139350.1461,139915.965,140472.7196,141087.3985,141721.9469,142301.9324,142829.5011,143457.3719,144351.6462,145593.5328,147516.9735,149910.1007,152535.1721,154785.6948,156480.424,158024.2061,159694.9569,161654.0806,164090.3445,166997.9921,169414.1528,170480.6735,169923.5925,169184.7694,168859.5906,169035.1815,170273.138,172360.2665,175324.5227,178380.9077,181287.2899,184201.3203,186421.2661,187829.6193,188334.9764,188500.3891,188482.4867,188482.9321,188256.6258,188454.5228,189128.5011,190931.7739,193306.2744,196166.1266,198931.1052,201525.1428,203593.2064,205263.1316,206610.8037,207641.9635,208387.2843,209289.1638,211002.8523,213640.5282,216666.5715,219412.4601,221521.6646,223214.2169,224647.232,225927.3602,226962.6159,228101.6213,228926.7286
395006,92,"Provo, UT",msa,UT,274524.4682,276953.335,278845.569,280643.3178,282514.7929,284228.0749,285532.6951,286656.8844,287903.6112,289395.5301,291048.2616,292831.7269,295046.1466,297290.4247,299522.4126,301385.5883,303416.683,305134.479,306760.7925,308353.3852,310386.4184,312628.3467,314907.6177,317281.8891,319863.0178,322818.7962,325396.8768,327864.8774,330054.5174,333037.5954,335913.155,338762.7924,340906.6585,343198.1855,345376.2594,347827.0504,350320.3393,353023.8065,355271.7424,356987.9808,358176.6212,359254.8347,360488.7729,361821.0683,363434.0694,365496.0876,368155.6552,370854.8499,373426.5753,376091.1102,378738.9744,380496.3327,381554.6978,382947.2291,385986.2372,391253.9457,398128.8568,405898.7678,414045.3168,422342.777,431590.9544,441205.8695,451884.2512,463915.805,476431.2354,487778.3953,496107.2639,501756.9898,506196.5289,510455.9063,515390.8745,523129.5078,534149.0715,547939.8698,561092.9614,571539.118,577410.6929,577327.0234,571629.8945,562681.6376,554029.6031,546728.2938,541190.1587,536589.3305,533227.7949,530008.479,527303.8334,525653.3759,526056.0181,527602.7338,529443.311,530743.2746,532384.9174,533776.3143,534565.0481,534514.8385,534755.5402,535832.7407,536916.2661,537147.5458,536333.0892,535146.653,534499.0393,535184.4369,537238.3688,540208.9025,543175.485,545712.1871
395160,93,"Toledo, OH",msa,OH,103784.3056,104019.4354,104161.2826,104348.788,104718.7209,104980.7607,105156.9789,105360.0657,105828.0361,106244.1426,106899.0451,107354.0664,107693.7138,107876.3244,108009.2127,108361.185,108965.4982,109717.3088,110574.3036,111134.6863,111656.9058,112276.923,113122.0859,113955.9378,114520.1501,115049.0295,115612.661,116270.1122,116804.0751,117459.1872,117980.6664,118446.8329,118568.3887,118754.9257,119095.723,119787.6444,120887.981,122043.4264,122922.2565,123270.6451,123521.0568,123701.1751,123864.4733,123832.0906,124131.2623,124777.8931,125686.9072,126718.562,127739.2504,128760.2045,129430.6236,129682.8766,129779.6777,130181.4429,131332.9209,133118.4762,135282.4046,137609.4678,139797.1605,141854.3292,143907.6643,145831.8109,147567.2707,149141.2165,150741.196,151619.027,151507.1813,150618.5958,149855.596,149373.5373,149268.5956,150460.0658,152822.0809,155692.6091,158205.3233,160097.8671,161750.9523,162671.9067,162912.1778,162601.5594,162393.3145,162142.0488,161717.9547,160811.589,160452.528,160773.0776,161966.2609,163636.3394,165694.0154,167755.3944,169283.4063,170404.0426,171328.93,172238.0901,172758.7248,173022.5396,173589.0237,174895.8505,176555.2694,178009.6463,178920.8233,179259.5274,179205.1167,179257.1407,179816.9364,180801.0914,182085.8792,183204.9926
395224,94,"Wichita, KS",msa,KS,116000.3605,116058.8126,116067.5018,116137.1019,116342.2769,116409.7202,116502.9404,116622.9842,116940.8248,117513.0856,118133.7144,118624.1363,118843.9808,119041.4917,119478.0112,119965.7278,120365.9566,120555.1844,120728.8906,121023.5472,121400.0886,121804.9779,122246.0919,122739.9046,123274.8824,123840.7434,124244.6536,124591.7439,124841.4739,125324.5857,125846.7743,126474.0864,126941.7304,127488.4461,127917.7574,128275.1165,128626.3975,129129.5999,129845.4004,130534.7538,131373.3308,132198.0353,133114.4979,133971.8554,134883.4489,135889.6016,136890.2861,137934.184,139101.0653,140320.7803,141429.5538,142104.0561,142724.9049,143696.8567,145057.2327,146833.3983,148240.0162,149491.7005,150239.3051,151085.5521,151993.4444,153191.0584,154634.8795,156489.5608,158707.1059,160730.8051,162365.4485,163476.251,164475.0504,165646.547,166973.6644,168963.6803,171338.6192,174040.6092,176533.9184,178600.8993,180461.6686,181783.1376,182680.7774,182944.4677,183312.8556,183848.0531,184607.1068,185291.246,185849.3779,186802.1663,188339.9712,190246.4132,192093.8824,193403.3207,194453.3187,195052.3541,195146.1411,194755.4263,194233.7861,194334.7545,195318.3864,197059.2281,199091.3614,200992.199,202705.872,204217.6324,205538.4835,206313.6153,206708.2562,207007.3602,207521.296,207652.9857
394549,95,"Durham, NC",msa,NC,204790.2774,205767.5129,206773.4992,207710.7708,208943.4581,209962.3029,211155.6572,212459.2028,213973.948,215323.1948,216683.0099,217780.1224,218964.011,219984.217,221302.2336,222515.1322,223895.2477,225148.775,226502.9731,227766.2074,229151.3614,230467.0087,231832.397,233193.7087,234596.6431,236243.6457,237848.1317,239437.8997,240715.9436,241995.1596,243279,244579.4306,245733.6252,246848.264,247963.9517,248958.8311,249828.195,250849.8688,251956.4297,253063.725,253987.5453,254849.7254,255890.7057,256817.5739,258045.2171,259462.9244,261050.1411,262405.0382,263620.9737,265099.892,266551.4568,267460.8542,267859.1124,268678.2298,270686.9666,,278152.0463,282374.4751,286297.1102,289800.379,293627.2026,297766.6503,302640.5629,308183.2778,314388.4404,320481.2363,325500.733,329539.1238,333509.252,338276.087,343632.2084,350437.3929,358273.7027,367671.6582,377517.5871,386993.8388,394788.5131,398942.0723,399305.8401,396997.7456,394365.6165,391774.3534,389060.9805,386258.2514,384218.576,383449.5909,384042.7828,385899.4489,388806.5178,391906.2715,394706.1446,396822.2781,398483.8521,399842.8978,400582.9845,400758.5325,401360.6283,403245.6367,405518.5135,407122.9209,407201.125,406858.5696,406294.2131,406131.2389,406087.6031,406309.5584,406951.0591,407482.0679
394352,96,"Augusta, GA",msa,GA,126859.3402,127012.8942,127144.2155,127300.1484,127587.2949,127758.9581,127877.5874,127983.9881,128119.4309,128217.2645,128348.9013,128465.2205,128686.5375,128955.4585,129332.0878,129618.9443,129945.1318,130319.9253,130917.5057,131601.4635,132347.6735,133000.472,133628.9322,134261.8365,134907.1943,135797.9149,136702.7668,137662.6741,138275.773,139079.7113,139931.7298,140980.4052,141785.3281,142773.2726,143813.6657,144999.8727,146118.8019,147261.0648,148138.8371,148702.7195,149091.5264,149436.9317,149922.1801,150275.0275,150803.5292,151656.9088,152734.5699,153891.3968,154900.3082,156064.2877,157166.0558,157964.5909,158521.9362,159261.25,160580.7864,162631.1217,165019.8862,167574.6292,169854.3195,171963.097,174018.6879,176137.8083,178385.9196,180838.3741,183577.8557,186055.8461,187811.1035,188847.2895,189998.9996,191560.048,193380.2055,196071.6186,199495.0446,203125.5756,206521.2693,209362.4487,212255.176,214201.2051,215370.5768,215751.0642,216146.8957,216516.0239,216741.4466,216281.3896,215813.8031,216062.57,217301.2342,218788.8488,219894.7436,220531.4815,221162.5336,221709.376,222229.4473,222513.3532,222570.6875,222421.9424,222549.1407,223357.7091,224630.3207,225892.7624,226775.6116,227271.2842,227579.8331,227623.1693,227748.1303,227783.6001,228177.9723,228545.9867
394957,97,"Palm Bay, FL",msa,FL,169156.2763,170280.9531,171588.9993,172998.2026,174485.6214,176066.842,177803.5435,179636.5315,181383.5301,182885.4241,184254.679,185767.5044,187401.6203,189327.5644,191201.9981,193159.9033,195169.0108,197177.0091,199195.8867,201054.9154,202617.5486,204088.632,205626.7005,207294.1991,208967.7816,210695.5078,212148.5656,213283.4374,214055.3417,215225.0356,216504.4739,217731.3282,218591.3419,219456.6922,220397.2858,221193.2349,221869.6735,222128.3137,222280.9316,222273.9023,222555.254,223004.2138,223587.0275,224196.092,225079.8701,226465.826,228136.3089,229849.1764,231487.6291,232936.2627,234161.3713,234742.6551,235227.2258,236170.2842,237982.4171,240813.496,244097.5487,248018.5807,252025.8683,256202.7245,260223.4321,264361.562,268605.2307,273517.8846,279212.6537,284891.6143,289707.4372,293280.5615,296759.9817,300876.3239,305641.2292,311973.8334,319330.9605,327911.1982,336907.9901,345695.553,353613.7002,358815.3641,361278.4925,361439.36,361021.7088,360243.3943,358795.7789,356563.683,354542.5487,353464.1943,353475.2696,354104.5562,355361.9204,356718.0465,358182.2221,359276.1314,360297.6498,361087.3849,361814.9894,361986.8552,362244.2841,362440.6686,362696.909,362380.7349,361277.0925,359871.4471,358705.2476,357897.5563,357283.1194,356534.3236,355901.9166,355368.4812
394711,98,"Jackson, MS",msa,MS,124129.7484,124681.4447,125081.4045,125116.197,125231.6132,125305.9916,125651.0456,126176.6973,126735.0774,127135.163,127432.5094,127517.1768,127484.5057,127371.5589,127553.5767,127792.8938,128145.5369,128427.5658,128870.7106,129388.6243,130035.533,130531.8427,130853.6651,131066.3448,131440.8189,132162.1825,132642.759,132899.7136,132852.2758,132897.9894,133031.7679,133377.7312,133814.53,134476.9954,135090.8233,135833.8306,136718.3861,137784.7648,138859.352,139611.727,140189.4722,140589.6401,140952.538,141078.3069,141323.1424,141721.3251,142338.5222,142764.6483,143149.2827,143759.4365,144391.0553,144709.0096,144593.1083,144921.7125,145699.6713,146983.7546,148225.4317,149814.2725,151510.6658,153218.1894,154878.9854,156605.3632,158513.0571,160483.7566,162461.9322,164057.7635,165185.0776,165876.8046,166892.8266,168561.8506,170532.1831,172652.4419,174462.4064,176186.9066,177753.9212,179145.6287,180867.8885,182401.865,183534.7192,183989.4984,184063.7059,184048.9908,183773.3801,182973.0734,182021.467,181516.7879,182217.8663,183641.5358,185034.6193,185885.3672,186326.2199,186344.751,186000.6417,185027.4896,184244.7075,183785.7109,183727.4258,184214.7087,185079.7347,186067.5658,186538.1225,186427.0481,186277.037,186203.6503,186722.3269,187741.1723,189182.7219,190628.0554
394666,99,"Harrisburg, PA",msa,PA,170745.3478,170973.8119,171135.0968,171305.4512,171753.2836,172117.0334,172466.2413,172974.2623,173594.3655,174189.4851,174668.7538,175011.0881,175348.9944,175627.6307,176033.8007,176346.5192,176629.598,176853.9647,177277.0942,177832.3525,178499.5779,179210.9282,179782.0131,180371.2712,180724.5586,181309.7563,181762.0727,182226.5276,182466.4387,182857.3784,183251.7344,183583.9928,183569.3538,183658.1521,183927.1783,184615.1684,185552.468,186645.6637,187513.2478,188187.3114,188830.468,189514.7253,190198.0353,190958.1953,191874.7872,192975.5034,193983.1996,194753.8955,195460.9818,196170.0429,197190.5246,197798.1654,198315.6633,199011.9955,200343.6483,202424.5594,204884.0106,207699.3207,210196.377,212288.7231,214233.8617,216690.4437,219339.5798,222415.0003,225463.6345,227539.3577,228180.3274,227272.213,226998.9705,227465.3849,229042.8286,231891.6726,235846.5976,240552.7182,244860.0971,248396.6612,251218.7645,252770.7135,253293.6529,253182.0424,253452.1733,254157.0118,254909.7737,255491.4608,256132.8185,257293.7225,259157.4374,261457.7135,263899.3535,265849.7039,267545.3072,268673.5866,269325.8739,269403.172,269581.7853,269996.2197,271168.3752,272924.2659,274956.6597,276615.3267,277375.6195,277664.2447,277911.157,278637.0772,279775.2296,280844.1534,282073.5135,283096.154
395113,100,"Spokane, WA",msa,WA,181566.1577,182636.2963,183519.3054,184224.4666,185091.3627,185919.341,186868.7691,187919.529,189319.1374,190985.4235,192931.0053,194976.349,197237.5714,199484.8791,201422.2786,202927.3842,204336.5324,205759.0693,207114.0567,208426.6353,209504.4695,210690.842,212154.4659,214087.4939,216439.414,219095.862,221846.4,224368.4851,226548.4703,229065.8342,231474.0755,233632.5862,235011.0883,236282.1456,237648.0432,239135.6949,241002.5429,243736.3074,247195.6211,250664.138,253656.6135,255889.6751,257720.0147,258977.204,260379.8243,262095.6337,264032.8344,267396.6863,271349.8286,275881.4389,279321.8186,281782.9793,283475.4645,285071.5217,287604.8253,291535.5914,296479.2166,301850.8552,307239.8812,312267.3311,318518.2932,325808.7535,334675.796,343717.4712,352671.6015,360354.0899,365685.9347,368553.2984,370329.8954,372337.353,375198.3662,379780.3922,386163.8284,394434.9324,403217.2884,410927.9757,416332.8327,417539.897,415018.1799,410125.0093,405966.8257,402727.8227,400104.1778,396738.7953,393996.8771,392346.9042,392334.7008,393242.7473,394501.0105,395674.4904,396703.4051,397349.175,397554.8281,397347.8887,396864.9443,396175.9711,395905.4706,396624.0264,398250.3604,399925.5103,400419.6731,400321.5107,399995.2187,400474.5795,401309.7454,402251.1567,403404.5423,404139.3814
395075,101,"Scranton, PA",msa,PA,125574.4465,125187.5458,124554.4183,123833.1349,123334.507,122915.8561,123072.8571,123562.5692,124018.957,123975.7969,123780.5938,123276.1464,122843.0066,122390.4795,122109.6671,122052.4311,122253.6516,122863.9153,123353.8685,123779.3854,124519.8665,125618.0495,126987.5477,128258.5686,129471.8471,130794.1098,131846.9509,132669.1948,132820.8378,132857.9566,132769.644,132627.7585,132268.5791,131874.3565,131673.717,131965.1203,132943.2957,134178.6229,135361.7358,135780.1482,136123.202,136421.8381,137257.7625,138169.036,139126.3357,139950.212,140800.8193,141456.4966,142243.9784,143095.8279,144409.0655,145006.4798,144891.0828,144349.9414,144838.2562,146984.1164,149768.264,152958.9603,155734.2872,158630.2408,161285.0054,163251.5993,164912.2357,166347.8846,168415.0926,170334.2591,171891.4651,172904.9138,173682.6882,175110.5297,176444.5092,178236.1008,180042.9012,182413.3146,184572.9528,185977.3574,186943.9772,187190.2498,186673.9079,185767.2643,185190.895,185186.2595,185250.171,186628.5785,187908.9033,189644.1468,190098.3386,190474.3121,190783.6756,191637.9773,192791.6681,194011.5943,194707.9671,195415.2208,196090.1011,197261.647,198424.9904,200132.4391,202331.4404,204422.3143,205833.708,206331.8877,207040.558,207428.1098,208182.9976,209316.344,210229.5901,211129.7021
394460,102,"Chattanooga, TN",msa,TN,152366.8073,152885.223,153427.3019,153984.6397,154743.0263,155238.1332,155837.6931,156497.9278,157460.8045,158374.8908,159333.7442,160177.7756,160989.8219,161885.0781,162879.8334,163814.7387,164642.3826,165378.262,166088.4012,167001.0791,168065.182,169199.2477,170063.303,170708.2874,171229.5084,171870.5803,172339.9846,172799.3462,173151.93,173896.595,174790.1939,175871.1882,176722.3274,177527.6311,178459.8015,179709.0115,181060.9016,182353.6286,183370.2143,184271.4831,185184.9673,186120.8084,187189.1976,188174.5752,189354.8765,190755.1691,192105.7867,193248.2002,194295.8316,195413.6472,196575.0884,197338.259,197991.345,199076.9135,200930.4761,203819.1344,206934.9825,210066.3486,212647.2065,215274.4765,218190.5462,221347.6475,224665.8754,228299.4674,232679.1758,237272.9664,240898.4466,243192.209,244804.4814,247159.9567,250162.3736,254146.3926,258515.9125,262811.317,267091.2767,270581.0906,274017.0117,276116.3048,277011.5644,276585.6057,275784.9481,274973.4522,274249.2308,273740.0853,274260.1732,276121.9708,278713.3067,281303.9945,283546.9528,285252.2727,286675.3739,287572.8629,288277.2783,288958.39,289570.713,290342.3348,291402.5835,293542.1343,295820.2488,298019.7874,299202.5116,299915.5056,299952.8389,300014.0514,300104.623,300313.4371,300577.5503,300987.5136
394871,103,"Modesto, CA",msa,CA,250258.2669,252001.6536,253328.9814,254210.8388,255450.6657,257026.7229,258647.77,260130.6249,261625.4723,263817.7534,266307.9763,268808.402,271129.9791,273419.3888,275608.4864,276973.1582,278154.9717,279321.5971,280892.7678,282793.4333,285104.8227,287738.6725,290660.4321,293533.4458,296504.2214,299142.8175,301150.6938,303081.8229,304545.9076,306035.1182,307114.8903,308190.9009,309333.3277,310362.0936,311577.9452,312919.7804,314621.1425,316508.4411,317939.4358,318867.0225,319330.827,320162.6982,321263.8557,322563.5816,323832.9583,325536.0012,327340.7742,329170.7986,330695.3501,332589.7395,334428.335,335561.82,336002.3824,336762.94,338884.8285,342749.9016,347936.5714,354359.6194,361262.8869,368349.2106,375713.021,382792.3336,389904.6368,396853.07,403946.9109,410047.7649,414022.6045,416112.762,417819.1379,420769.362,424806.4279,430782.2725,438462.8966,447410.3681,455609.7932,461638.1984,465607.075,466870.841,464796.6342,459845.1207,454171.7348,448585.445,443640.4473,438391.1168,434446.753,432453.4411,432581.993,434206.3419,436336.3949,439150.7884,442278.232,445082.8292,447275.8183,448744.8427,449930.7831,451080.8383,452491.3664,454912.7116,457531.9352,459792.3809,460675.4147,461334.9257,461833.116,462443.4385,462712.0154,463525.7688,464616.4202,465353.9693
394768,104,"Lancaster, PA",msa,PA,199866.9119,200086.3651,200360.4744,200618.9834,201279.2386,201924.9914,202671.0845,203450.8637,204254.3636,205011.2336,205969.7159,206806.1834,207584.3901,208189.4197,208825.9791,209541.0145,210445.3994,211412.9616,212278.8964,212934.8158,213700.1287,214816.7331,215923.9369,216988.8062,217667.5696,219551.8064,221689.1263,223913.6,224871.9004,225140.8422,225201.8975,225342.0772,225776.3896,226288.5192,226869.4352,227470.27,228121.5947,228775.8804,229461.9163,230265.3763,231214.8261,231984.4977,232768.9964,233447.6754,234386.0989,235504.4329,236463.2356,237459.1559,238342.3432,239213.7137,239930.2337,240289.0119,240736.4972,241659.1114,243398.9123,246053.0468,249223.6132,252962.6142,256693.5346,260339.2445,263841.603,267333.8245,270498.6198,273840.5551,277411.2648,280338.0483,281766.3379,281634.6792,281870.8705,283245.2436,286054.314,290353.344,295615.1593,301139.4789,305980.4884,309480.2246,312209.4473,313551.5191,313855.4532,313392.3402,313735.5061,315005.9507,316683.7706,318177.8145,319327.3185,320653.9506,322219.7666,324621.9386,327385.3511,330184.5784,332652.755,334827.5853,336362.0473,337403.3966,338215.9297,339127.2695,340491.9868,342184.4028,344004.9463,345253.804,345393.1007,345542.0792,346541.4124,348433.2212,350243.2351,351567.345,353068.1567,354478.6483
394997,105,"Portland, ME",msa,ME,246930.1033,247422.0641,248373.8667,249657.6078,251638.4875,253438.1052,254981.8325,256387.556,257930.4087,259798.393,261851.8003,263673.5385,265400.6657,267024.8052,268994.7674,270892.2088,272848.2074,274498.9564,276095.2176,277394.49,278601.4498,279700.2763,280922.0351,282103.4113,283093.7847,284559.377,286519.1361,288927.4466,290926.7564,292964.0466,294953.7803,296544.7826,297396.3284,297952.6499,298792.4045,299519.0148,300344.109,301434.2528,302799.1816,303689.4152,304289.8384,304898.3397,306000.4518,306922.3954,308282.4651,309942.0289,311704.2777,313764.8953,316127.7239,319115.2471,321924.0476,323903.3741,325470.6398,327314.0004,330515.9167,335411.2957,341493.3888,348527.693,355707.5461,362497.6687,369310.7533,376177.8631,384120.1033,392425.7595,400988.1167,407736.4603,411386.7723,412051.9079,411654.3409,412404.6339,414456.6929,419214.2262,426596.8894,436718.638,447778.9187,457775.0896,465272.8112,468074.7704,466762.8184,463118.701,460449.8489,459398.6754,459944.1544,460974.9948,462579.5832,465180.8704,469688.7741,475161.2908,480838.976,485481.4849,489723.0017,493734.5166,497030.7727,498883.01,499342.941,498767.5697,499366.0964,501948.7322,505906.6906,508927.4342,509843.4107,510024.5795,510624.4834,511958.2954,513287.7171,513921.005,514283.9607,514345.0089
395245,106,"Youngstown, OH",msa,OH,82529.4358,82575.76448,82567.11402,82679.61884,82985.38399,83115.74974,83147.27954,83130.85447,83237.63929,83524.09276,84021.24356,84655.21699,85118.52277,85205.30189,84946.92765,84681.86656,84698.18326,85076.85385,85599.93407,86190.06207,86830.52982,87491.22066,88004.13024,88328.0282,88533.57725,89092.03073,89776.54097,90306.50501,90362.64652,90363.16764,90501.57544,90826.81891,91036.4955,91279.8781,91496.39664,91845.25859,92530.20483,93311.30648,94026.54156,94380.70087,94686.22408,94948.78365,95270.39986,95515.01761,95919.18296,96519.21017,97128.44683,97659.16302,98238.81374,98861.02017,99630.1824,99937.62604,99991.2124,100140.8466,100955.9662,102694.3407,104901.5492,107349.8216,109519.0704,111273.6649,112759.8506,114142.0938,115586.1844,117205.2847,119218.1863,120840.6612,121705.875,121711.8137,121983.0158,122634.6562,123325.4296,124591.0474,126329.3145,128461.056,130205.0829,131611.4839,132994.361,133893.0578,133982.4403,133664.2207,133537.5752,133744.7152,133791.379,133619.9752,133685.8046,134094.344,134766.2619,135635.7007,136731.7405,137967.0218,139088.4531,140032.8948,140701.4883,141130.1798,141157.465,141103.5142,141548.9589,142941.7509,144799.7984,146472.0057,147739.8468,148578.8842,149301.6611,149646.5057,150119.3082,150599.0412,151550.9795,152509.9872
394770,107,"Lansing, MI",msa,MI,123209.5187,123682.2711,124026.2684,124260.2105,124633.8162,124862.3594,125367.7695,126209.97,127315.888,128365.9261,129327.6672,130243.4866,130957.0464,131669.7904,132320.7718,133159.4222,134003.7452,134927.3867,135583.2039,136181.612,136805.6195,137738.1872,138648.0662,139611.2605,140465.6169,141485.1318,142470.8058,143383.339,144197.3196,144906.9425,145381.2113,145659.557,145598.8007,145740.7352,146123.2474,146616.279,147426.9649,148339.6242,149654.9043,150884.6164,152023.1011,152816.6049,153417.9365,154123.2133,155030.5973,156120.6472,156883.8917,157745.5863,158712.5077,159972.5531,161237.5251,161938.2656,162334.5685,162759.4264,163763.6684,165608.8848,168012.0767,170779.8994,173153.1611,175237.3931,177315.1341,179515.3188,181834.9438,184372.4742,187017.995,188543.1742,188389.0232,186949.6458,185641.4393,185097.3781,185251.4868,186978.2889,190072.7557,193953.0086,197581.7887,200399.2092,203008.3405,204252.338,204318.6126,203214.0323,202381.5802,201847.821,201647.7514,201420.8766,201719.3415,202429.7563,203650.9651,204995.1445,206279.3679,207443.2161,208771.2103,210030.2402,211063.1504,211643.7207,212045.423,212365.7029,213144.064,214714.3693,216845.2182,218581.7008,219876.5685,220586.7361,221175.6551,221613.8382,222398.0549,223396.43,224753.4201,226009.2433
394590,108,"Fayetteville, AR",msa,AR,163684.5751,164649.9143,165612.647,166525.7145,167498.5783,168247.4681,169234.0243,170457.0521,171854.8604,173267.5306,174577.3718,175772.4264,176691.3501,177570.9745,178529.1431,179475.1912,180353.6873,181184.6646,181968.8611,182890.7553,183910.5218,185174.5346,186442.7067,187504.9406,188309.0894,189150.192,189880.0388,190523.8645,190950.2206,191639.2731,192429.1192,193214.1859,193685.8979,194195.4692,194875.7421,195821.3043,196892.8961,197987.7529,199056.2868,199984.41,200950.1872,201813.7702,202738.0355,203525.859,204341.1904,205272.3064,206300.2993,207404.6681,208652.6639,210002.8535,211322.6591,212122.2461,212851.479,213981.8345,216000.9761,219018.9009,222604.7398,226514.7311,230045.4126,233175.7139,236320.1107,240127.9376,244411.7799,248951.745,253549.5054,258441.7147,263232.5941,267285.8517,271018.0694,274812.2381,279106.4001,283836.5023,289101.2328,294959.2927,301715.9551,308421.5072,314275.8449,317374.1187,318208.0558,317601.3661,317537.0924,317748.4263,317907.578,317565.4668,317319.6645,317629.183,318593.2471,320236.5903,322529.2984,324885.8993,326881.2006,328391.7961,329506.1368,330394.0418,330898.0547,331555.3973,332596.7704,334400.8297,336128.9327,337340.005,337874.2252,338173.4481,338905.8942,339842.5513,340964.8644,342119.7713,343655.0814,345500.5789
